,timestamp,sensor_id,range_sc,azimuth_sc,rcs,vr,vr_compensated,x_cc,y_cc,x_seq,y_seq,uuid,track_id,label_id
857894,158302344862,2,17.199598,0.517996,3.4210162,0.6526746,11.84492,21.002073,0.70553654,3065.3835,-2727.592,b'1f71aef1a6ffdac223d978829345a9f9',b'f99cd724d1b311e69736bcaec523183d',0
857895,158302344862,2,18.059893,0.5119812,-8.815769,0.6637199,11.8605995,21.868042,0.6675486,3064.7778,-2728.212,b'4e19ac0ea4a0137812a76fb06d23d1ad',b'f99cd724d1b311e69736bcaec523183d',0
857937,158302402339,3,16.076607,-0.41099718,14.514952,0.6821335,11.887621,19.931583,1.1019185,3065.9846,-2727.5566,b'91ad4abb5a418bd5339d5b0f61c75bfa',b'f99cd724d1b311e69736bcaec523183d',0
857981,158302402339,3,17.219883,-0.44714928,-1.9026504,0.6661737,11.870766,21.078814,0.5080144,3064.7776,-2728.017,b'762bf364189765661175baa72f4a48e5',b'f99cd724d1b311e69736bcaec523183d',0
857982,158302402339,3,17.433535,-0.45783845,-14.104649,-0.25381225,10.947709,21.28938,0.31930864,3064.4966,-2728.0486,b'd4102fe5d4da98e38b7d477d677e6f44',b'f99cd724d1b311e69736bcaec523183d',0
858063,158302418558,2,16.129877,0.4951082,12.939084,0.62413037,11.857916,19.961885,0.24986345,3065.2031,-2727.1458,b'736ac6c93a59725a45da9ae7b9e5756c',b'f99cd724d1b311e69736bcaec523183d',0
858084,158302418558,2,17.219902,0.52128303,-5.4355397,0.6142142,11.829351,21.017591,0.76360005,3064.884,-2728.2756,b'6cb1ff894d93dbd991b9a5333ae5f46a',b'f99cd724d1b311e69736bcaec523183d',0
858085,158302418558,2,18.479885,0.49590233,-14.211162,0.6186932,11.852027,22.306946,0.40290147,3063.7566,-2728.998,b'a2ce5757c73b79ff7bccf768da32423e',b'f99cd724d1b311e69736bcaec523183d',0
858164,158302476647,3,16.158188,-0.43201795,17.26714,0.64425254,11.894706,20.01806,0.7643424,3065.1348,-2728.0312,b'7ca4255aa5ee382c10e2d7c53c9fcf51',b'f99cd724d1b311e69736bcaec523183d',0
858165,158302476647,3,16.799887,-0.43474597,6.677457,0.6436963,11.894007,20.659874,0.72106755,3064.676,-2728.4822,b'1c64a6abca6ec871f277a11809c63555',b'f99cd724d1b311e69736bcaec523183d',0
858166,158302476647,3,17.63988,-0.4547589,-4.2985954,0.65103364,11.897742,21.496777,0.36911416,3063.857,-2728.8735,b'9e641c8304b8719ce53b54945b9b913e',b'f99cd724d1b311e69736bcaec523183d',0
858167,158302476647,3,19.246046,-0.44370896,-17.783634,0.6721476,11.921402,23.105474,0.55163413,3062.924,-2730.197,b'be20bdbcac044ce98c808c30a901cfca',b'f99cd724d1b311e69736bcaec523183d',0
858264,158302491557,2,16.239893,0.48070833,13.957359,0.58564734,11.860747,20.083801,0.022804737,3064.424,-2727.7126,b'18509595899cfcee1af39a95b31a070a',b'f99cd724d1b311e69736bcaec523183d',0
858265,158302491557,2,17.849926,0.5757481,-7.7055306,0.5613352,11.74473,21.536371,1.7831001,3064.7747,-2729.9678,b'cbb52de14dcaacdcf23e18c8fbbe7a5c',b'f99cd724d1b311e69736bcaec523183d',0
858344,158302550736,3,16.19129,-0.42914966,14.774092,0.6061359,11.894938,20.05091,0.810915,3064.607,-2728.7278,b'3d4ff702a444239abc4071225699a019',b'f99cd724d1b311e69736bcaec523183d',0
858345,158302550736,3,17.219881,-0.4405954,0.77827454,0.59662145,11.884852,21.0797,0.62086827,3063.782,-2729.371,b'f24afc8d1939d345699ae867fa58f4ef',b'f99cd724d1b311e69736bcaec523183d',0
858346,158302550736,3,17.588009,-0.42815673,-14.2074375,-0.0521787,11.236604,21.44747,0.83794606,3063.7004,-2729.7903,b'2fa4f59e88f19a505a6c66f9baf23b5d',b'f99cd724d1b311e69736bcaec523183d',0
858347,158302550736,3,18.059875,-0.43903598,-8.562884,0.60531276,11.893708,21.919794,0.6451705,3063.243,-2730.0159,b'6b965bb3c692dfb425b06e936f67a325',b'f99cd724d1b311e69736bcaec523183d',0
858348,158302550736,3,18.899872,-0.4201588,-15.256163,0.51337326,11.801587,22.757502,0.99938375,3062.952,-2730.8774,b'2f4ad86f2a04b4dc02cee8bd69694603',b'f99cd724d1b311e69736bcaec523183d',0
858449,158302567895,2,16.304184,0.50574076,11.083416,0.5661858,11.858865,20.124762,0.43312472,3064.1511,-2728.672,b'3fe4440ce09856d4ab9ef6be6c1aa191',b'f99cd724d1b311e69736bcaec523183d',0
858450,158302567895,2,17.633118,0.49842212,-15.115475,-0.27054903,11.027145,21.45898,0.3967144,3063.239,-2729.6465,b'65dbd3cb4d2dfa4ffa6cbf3792bf879b',b'f99cd724d1b311e69736bcaec523183d',0
858451,158302567895,2,17.63991,0.54007876,-14.066879,0.5468547,11.807931,21.404795,1.1293697,3063.823,-2730.0918,b'a2f679205bd7532fffe3a50b9483af6e',b'f99cd724d1b311e69736bcaec523183d',0
858549,158302625033,3,16.283312,-0.445037,14.03414,0.5639946,11.894811,20.142649,0.5528493,3063.8032,-2729.2615,b'5f7c8f6227f3af23e250423a8718ad73',b'f99cd724d1b311e69736bcaec523183d',0
858550,158302625033,3,17.219881,-0.44045177,5.00029,0.5623138,11.89369,21.079712,0.62334085,3063.235,-2730.0098,b'b0f58c6cf001e57ecca34b5ec1d3f2bf',b'f99cd724d1b311e69736bcaec523183d',0
858551,158302625033,3,18.059875,-0.45430052,-9.01445,0.547596,11.876553,21.916853,0.36951283,3062.4902,-2730.4685,b'3c4dac8293db2d6c0ac1970ccc86efec',b'f99cd724d1b311e69736bcaec523183d',0
858556,158302625033,3,20.049314,-0.3755978,-19.715363,0.5136463,11.827439,23.872753,1.910286,3062.3477,-2732.9543,b'32b5ee8b496fa096637f0a6501d5aa5e',b'f99cd724d1b311e69736bcaec523183d',0
858670,158302641601,2,16.22752,0.4940438,12.9877825,0.52546215,11.863066,20.060368,0.23837042,3063.5042,-2729.1284,b'c1e915f9af514f94a42ac1cadcf9356f',b'f99cd724d1b311e69736bcaec523183d',0
858671,158302641601,2,18.689882,0.493402,-16.237385,0.4621864,11.800178,22.519299,0.36878306,3061.9724,-2731.0562,b'db10b365d40d42a53f80c7141094f171',b'f99cd724d1b311e69736bcaec523183d',0
858684,158302641601,2,17.219887,0.4741843,-2.9733925,0.5324361,11.87988,21.067457,-0.045825005,3062.624,-2729.694,b'ac499dcf8922a8e18ce6b96288eba640',b'f99cd724d1b311e69736bcaec523183d',0
858747,158302700129,3,16.119808,-0.44003144,11.786443,0.51852506,11.878437,19.979677,0.6350138,3063.4155,-2729.8367,b'5e94a18c042ef8dcbeb233b60b46496c',b'f99cd724d1b311e69736bcaec523183d',0
858748,158302700129,3,17.109924,-0.44849783,2.3087792,0.5241052,11.882994,20.96859,0.48616853,3062.6492,-2730.4792,b'9613d77e675ad71c307ff61b6c293602',b'f99cd724d1b311e69736bcaec523183d',0
858852,158302715576,2,16.350496,0.4887804,18.926168,0.48874202,11.84853,20.187887,0.1595537,3062.8079,-2729.811,b'f61377a25704ee19ac80d9f59e507f30',b'f99cd724d1b311e69736bcaec523183d',0
858853,158302715576,2,17.21989,0.48882,6.0635123,0.47759706,11.837361,21.056044,0.2059387,3062.2678,-2730.4924,b'716179d5fb03ef8c6696a07d08705dec',b'f99cd724d1b311e69736bcaec523183d',0
858854,158302715576,2,19.757397,0.48452365,-16.135775,0.54875046,11.91088,23.59432,0.25466114,3060.6238,-2732.4268,b'36c6968cec481bf363d5e18180db2446',b'f99cd724d1b311e69736bcaec523183d',0
858929,158302771226,3,16.302921,-0.44042444,15.205578,0.48532593,11.867962,20.162762,0.62786895,3062.7559,-2730.573,b'329ad2c498a24d56185695671d4fbf2d',b'f99cd724d1b311e69736bcaec523183d',0
858930,158302771226,3,17.219883,-0.45235628,1.070627,0.4938275,11.8749075,21.077581,0.41835907,3061.9932,-2731.1199,b'3b558d1363b402aa38ce69c9f6bca4c9',b'f99cd724d1b311e69736bcaec523183d',0
858931,158302771226,3,17.890905,-0.43349662,-2.3624108,0.48885953,11.871655,21.75085,0.7447872,3061.7922,-2731.8406,b'ba97c94fc47687321ec9eeefc2a6b9b9',b'f99cd724d1b311e69736bcaec523183d',0
858932,158302771226,3,20.283419,-0.38847423,-16.204908,0.43981543,11.81034,24.120518,1.6636224,3060.9124,-2734.225,b'aa1e01926a851d7f7343bde1f49dc517',b'f99cd724d1b311e69736bcaec523183d',0
859026,158302789681,2,16.341131,0.49862963,19.203407,0.4641947,11.832816,20.169283,0.31974214,3062.372,-2730.5305,b'1496ede6a273699a0ebed9ae310a6cb4',b'f99cd724d1b311e69736bcaec523183d',0
859027,158302789681,2,17.49175,0.49739876,5.501816,0.47234774,11.841831,21.31899,0.37005597,3061.6487,-2731.4255,b'2c8598088c8c3b7752fc5bb713af3068',b'f99cd724d1b311e69736bcaec523183d',0
859028,158302789681,2,18.479895,0.5202654,-7.7829022,0.48133048,11.831985,22.274612,0.85195416,3061.3772,-2732.4607,b'fd37efb94a9351927a0da670c1ec44de',b'f99cd724d1b311e69736bcaec523183d',0
859035,158302789681,2,19.221529,0.44288686,-17.062723,0.42562377,11.816002,23.081099,-0.5711935,3059.7766,-2732.1233,b'ead814fce412e8aaaa05bbf97b136b2e',b'f99cd724d1b311e69736bcaec523183d',0
859088,158302845305,3,16.33132,-0.44654456,16.320803,0.45141882,11.856431,20.190413,0.5277965,3062.0942,-2731.154,b'277b5b708d1e417f1ddd8aee073a36eb',b'f99cd724d1b311e69736bcaec523183d',0
859089,158302845305,3,17.219883,-0.43656194,2.004151,0.45494756,11.8605585,21.079882,0.6903232,3061.6272,-2731.9282,b'440579a86a959f3cbaa770ff17efa0d0',b'f99cd724d1b311e69736bcaec523183d',0
859189,158302863599,2,16.413607,0.49298713,21.217453,0.43574968,11.821074,20.247137,0.23181558,3061.6921,-2731.1514,b'8079f1642d606e05e0aefcdb593ea230',b'f99cd724d1b311e69736bcaec523183d',0
859190,158302863599,2,17.219889,0.4841316,8.797838,0.44416422,11.834823,21.0601,0.12530738,3061.074,-2731.6902,b'8948fa600835dde68fc1daccf21f6b56',b'f99cd724d1b311e69736bcaec523183d',0
859191,158302863599,2,18.299168,0.47838396,-6.184197,0.4352407,11.828883,22.142878,0.071964264,3060.3171,-2732.4663,b'87a80ac2c3282c23f99eaa5b4074b9cc',b'f99cd724d1b311e69736bcaec523183d',0
859257,158302920734,3,16.488314,-0.43942425,14.187478,0.42812398,11.845547,20.348217,0.6435399,3061.4922,-2731.9832,b'82af0a065abeab4443a4df2d53adeab3',b'f99cd724d1b311e69736bcaec523183d',0
859258,158302920734,3,17.63988,-0.4416778,-3.4240608,0.43468714,11.852023,21.499596,0.59984434,3060.697,-2732.817,b'e86ffa446a0947618cc79d9c929a7e1a',b'f99cd724d1b311e69736bcaec523183d',0
859259,158302920734,3,17.677185,-0.43935773,-14.191657,-0.45153838,10.965886,21.537086,0.6406447,3060.703,-2732.872,b'4acfd4f8ab50ab20f77fcccd6ec939d6',b'f99cd724d1b311e69736bcaec523183d',0
859260,158302920734,3,18.479874,-0.44641444,-12.322702,0.40564135,11.822606,22.338873,0.5075459,3060.072,-2733.3848,b'1382becfce94e39deb9eb3a854253f1d',b'f99cd724d1b311e69736bcaec523183d',0
859261,158302920734,3,20.264477,-0.39731228,-14.481302,0.39184222,11.800221,24.109314,1.4837908,3059.631,-2735.3577,b'cb4d698cdd37d32da559bae490804fe5',b'f99cd724d1b311e69736bcaec523183d',0
859364,158302937962,2,16.40525,0.49071175,22.154095,0.4373211,11.837016,20.24087,0.194071,3061.0981,-2731.751,b'7a64f703c7e28b978d6d94104503d0d7',b'f99cd724d1b311e69736bcaec523183d',0
859365,158302937962,2,17.51373,0.50603455,10.840813,0.42005008,11.808657,21.331024,0.52231985,3060.622,-2732.7854,b'261d2e243500291001eb44a4cd587660',b'f99cd724d1b311e69736bcaec523183d',0
859366,158302937962,2,18.479889,0.50580335,-9.389385,0.40042782,11.789222,22.295126,0.5854885,3060.031,-2733.5496,b'5a76255e12fc8d8af75847cc95c8eac5',b'f99cd724d1b311e69736bcaec523183d',0
859367,158302937962,2,19.319893,0.5256682,-18.504372,0.3884695,11.75896,23.102596,1.0264869,3059.8267,-2734.4465,b'ba10a203cb8d5691a2551c88cdeb3605',b'f99cd724d1b311e69736bcaec523183d',0
859430,158302993421,3,16.590387,-0.45618644,9.403076,0.40448958,11.834469,20.447008,0.36512184,3060.665,-2732.4834,b'8d724c3aaac485d3ad7384e520f29a84',b'f99cd724d1b311e69736bcaec523183d',0
859431,158302993421,3,17.329226,-0.39255625,-9.380556,0.43475798,11.855552,21.172876,1.4526095,3060.999,-2733.7476,b'3010ed5a6349da9ca0e26be731082dfe',b'f99cd724d1b311e69736bcaec523183d',0
859432,158302993421,3,18.144613,-0.44470662,-3.0482078,0.4286913,11.860435,22.003927,0.5420237,3059.7664,-2733.767,b'86ef31b1b7cdb18166329531d3a9c5bd',b'f99cd724d1b311e69736bcaec523183d',0
859526,158303013348,2,16.443863,0.48845756,19.673075,0.40839168,11.825101,20.281404,0.15916055,3060.4612,-2732.3923,b'7058350fc6c377bebcf8cefb4f849e40',b'f99cd724d1b311e69736bcaec523183d',0
859527,158303013348,2,17.585085,0.4992324,8.713192,0.41444626,11.823934,21.410149,0.40794832,3059.9,-2733.4026,b'f55d1f914e36a19cf3e004e6a090e5c7',b'f99cd724d1b311e69736bcaec523183d',0
859528,158303013348,2,18.479883,0.4935531,-7.496047,0.41375804,11.827217,22.309484,0.3595621,3059.2678,-2734.0444,b'266f03259e1692be8ee31bca6030bba9',b'f99cd724d1b311e69736bcaec523183d',0
859529,158303013348,2,19.906702,0.52954984,-16.067463,0.34492013,11.726982,23.680004,1.155874,3058.9565,-2735.5986,b'510635d569543960ae23a7aa2a764e2e',b'f99cd724d1b311e69736bcaec523183d',0
859579,158303068411,3,16.37989,-0.40635294,6.2161236,0.4302213,11.874985,20.232693,1.1855445,3060.8372,-2733.5015,b'b6da07638d3db61434cd425921f49e29',b'f99cd724d1b311e69736bcaec523183d',0
859580,158303068411,3,16.629404,-0.40977177,7.8958797,0.42787197,11.873725,20.483685,1.1361096,3060.634,-2733.6567,b'e0ac8b5ebb1fa2efa0b3ac280dca0f05',b'f99cd724d1b311e69736bcaec523183d',0
859581,158303068411,3,17.639881,-0.44444785,-2.1172156,0.40859967,11.857935,21.499252,0.5509825,3059.523,-2734.03,b'0219e7c0645706eac5fa38d5d0cda7de',b'f99cd724d1b311e69736bcaec523183d',0
859582,158303068411,3,18.479876,-0.4688411,-12.269857,0.47986716,11.923405,22.329912,0.09320909,3058.6296,-2734.3489,b'f8fff4806eae9f00c8ca26914912e127',b'f99cd724d1b311e69736bcaec523183d',0
859583,158303068411,3,19.319872,-0.4029387,-18.799494,0.48789972,11.931442,23.169315,1.3386239,3059.0063,-2735.8027,b'75a314ccaf4b3d0ca385c5fcffd3a9a2',b'f99cd724d1b311e69736bcaec523183d',0
859698,158303086177,2,16.429464,0.50445807,17.491478,0.40260994,11.826942,20.25119,0.42080754,3060.1191,-2733.1594,b'a99dd0e3ecfa0ee65e786e0c2145a312',b'f99cd724d1b311e69736bcaec523183d',0
859699,158303086177,2,17.479237,0.5119655,11.595413,0.40352625,11.821702,21.289074,0.6233066,3059.5833,-2734.071,b'5d9e80ade7cbef88792f742cd70f4555',b'f99cd724d1b311e69736bcaec523183d',0
859745,158303143349,3,16.449448,-0.44528905,10.10848,0.3898102,11.846106,20.308739,0.5472026,3059.7449,-2733.7803,b'885c79b67420d81db7f3d17708ff6a20',b'f99cd724d1b311e69736bcaec523183d',0
859746,158303143349,3,17.219885,-0.4658496,-2.5261168,0.38781247,11.839151,21.072214,0.18606913,3058.9685,-2734.1133,b'f76a6ff19ddb439be6503a3e2a735253',b'f99cd724d1b311e69736bcaec523183d',0
859747,158303143349,3,18.245895,-0.44779837,-2.7587943,0.36860538,11.824555,22.104626,0.48473305,3058.5085,-2735.0845,b'9e8ffb4c7350bf474d99f099a8c63cab',b'f99cd724d1b311e69736bcaec523183d',0
859748,158303143349,3,18.899872,-0.42977586,-10.811644,0.40811098,11.86494,22.759506,0.8176343,3058.3242,-2735.7957,b'61a1d7022abc622fc2077995f83073a8',b'f99cd724d1b311e69736bcaec523183d',0
859847,158303160653,2,17.49613,0.49674726,8.757248,0.40264794,11.851999,21.324055,0.35894614,3058.7942,-2734.566,b'dd746075e97b5b715b2046b5c1b6a1d3',b'f99cd724d1b311e69736bcaec523183d',0
859848,158303160653,2,18.479883,0.49027553,-10.200804,0.34401792,11.797479,22.312857,0.29908687,3058.0947,-2735.2673,b'17d9c76c3b5371c7da8b3f07470cf4e3',b'f99cd724d1b311e69736bcaec523183d',0
859853,158303160653,2,16.46111,0.47833627,14.354519,0.3811067,11.840889,20.30649,-0.006359458,3059.1943,-2733.5615,b'97e4c4cd193cda8cb3dc024b9df121f6',b'f99cd724d1b311e69736bcaec523183d',0
859894,158303217374,3,16.549017,-0.43699563,16.483727,0.40214014,11.866116,20.40901,0.68352306,3059.2163,-2734.584,b'f734336c8cf2e82b27ebe94d6a3fb133',b'f99cd724d1b311e69736bcaec523183d',0
859895,158303217374,3,17.875008,-0.42249408,-17.038446,-0.14886329,11.31455,21.733377,0.9414107,3058.533,-2735.7473,b'569fd89dab76946de40d9360960bcf2d',b'f99cd724d1b311e69736bcaec523183d',0
859896,158303217374,3,18.059875,-0.4501312,1.8464677,0.3847192,11.847122,21.918074,0.4448004,3058.0386,-2735.5571,b'7a1b14eeb34ffba16482b3ed5411008b',b'f99cd724d1b311e69736bcaec523183d',0
860007,158303236221,2,16.633724,0.48487794,10.637121,0.33508426,11.799386,20.47401,0.109614074,3058.6047,-2734.4146,b'6428a1bfcb6375da165b06dfc02f2044',b'f99cd724d1b311e69736bcaec523183d',0
860008,158303236221,2,17.611528,0.49847555,4.0301514,0.39435825,11.8504715,21.437374,0.3963111,3058.1821,-2735.3267,b'6e800fa71051a86d5d5ff128d9e4a522',b'f99cd724d1b311e69736bcaec523183d',0
860009,158303236221,2,18.479885,0.4985928,-9.285042,0.35498816,11.811022,22.303911,0.45252818,3057.651,-2736.0134,b'03e6574ce05eee6b3dca84527a12e308',b'f99cd724d1b311e69736bcaec523183d',0
860067,158303289795,3,16.680204,-0.46036625,13.59417,0.3957313,11.864841,20.535254,0.2936058,3058.2908,-2735.0486,b'13687519ec0f35cd718220dd73bfd7e0',b'f99cd724d1b311e69736bcaec523183d',0
860068,158303289795,3,17.63988,-0.4466208,-0.018983364,0.4118789,11.884248,21.498886,0.51265377,3057.8176,-2735.9163,b'01d6da0593f6836ed9a3b07495fec967',b'f99cd724d1b311e69736bcaec523183d',0
860069,158303289795,3,17.660856,-0.42967948,-10.920794,-0.11116804,11.362235,21.520504,0.8116247,3058.0276,-2736.1301,b'3cd8a4efb8ab99838d2bc1a14cb3b30c',b'f99cd724d1b311e69736bcaec523183d',0
860070,158303289795,3,18.479876,-0.45531908,-8.34079,0.39006177,11.8606205,22.336428,0.34300804,3057.1365,-2736.4321,b'181b4ec4732d8e533da179d1a535823e',b'f99cd724d1b311e69736bcaec523183d',0
860187,158303311027,2,16.539915,0.48794636,12.622396,0.37697232,11.848969,20.377764,0.15573514,3058.1348,-2735.0222,b'd8e6b94c2821dec086d4dfdccc85fa82',b'f99cd724d1b311e69736bcaec523183d',0
860188,158303311027,2,17.219887,0.478849,1.7224574,0.32614446,11.802785,21.064219,0.034434795,3057.5898,-2735.457,b'd46d254039045908aa1a9788c47e008e',b'f99cd724d1b311e69736bcaec523183d',0
860189,158303311027,2,18.05989,0.50456154,-7.3706098,0.3711063,11.832172,21.877691,0.53389853,3057.4265,-2736.3975,b'6d26a2b7e946f58a86d77a1cba80d2e7',b'f99cd724d1b311e69736bcaec523183d',0
860201,158303311027,2,19.31987,0.4537713,-17.260124,0.3609561,11.845479,23.176884,-0.3602651,3055.8967,-2736.7808,b'61e54b506f9c8769393f5e3005552421',b'f99cd724d1b311e69736bcaec523183d',0
860245,158303365154,3,16.604038,-0.4548669,15.989384,0.409139,11.89116,20.461084,0.38675198,3057.845,-2735.7031,b'17b637fc0bcc754cca0596bf54a5304c',b'f99cd724d1b311e69736bcaec523183d',0
860246,158303365154,3,17.639881,-0.4519667,-0.118528605,0.40871212,11.891399,21.497633,0.41836083,3057.1836,-2736.502,b'848c24c4c58f256ec601a7c0c2ada08a',b'f99cd724d1b311e69736bcaec523183d',0
860247,158303365154,3,19.244368,-0.44591415,-12.450071,0.43769112,11.921457,23.103422,0.50921154,3056.1907,-2737.767,b'd566c40e594358b75e673ecfdb93f0a8',b'f99cd724d1b311e69736bcaec523183d',0
860338,158303385956,2,16.679138,0.496981,17.822895,0.377786,11.859694,20.508326,0.31338948,3057.5955,-2735.8694,b'cecb8214c34faba134cc6931518006e5',b'f99cd724d1b311e69736bcaec523183d',0
860339,158303385956,2,18.059912,0.5507185,-8.656147,0.39586344,11.82547,21.80159,1.363934,3057.5295,-2737.5344,b'06918645a2c770d77709966678b7f63b',b'f99cd724d1b311e69736bcaec523183d',0
860340,158303385956,2,18.899883,0.49398428,-10.497409,0.40551206,11.889361,22.728323,0.3917789,3056.1875,-2737.5876,b'65d912e14f0f1db62ff615d8ccc450ac',b'f99cd724d1b311e69736bcaec523183d',0
860388,158303439480,3,16.692516,-0.44805583,18.318048,0.43189427,11.923762,20.551304,0.49876273,3057.3083,-2736.492,b'6997d138eb00672d4ab6485a0d971894',b'f99cd724d1b311e69736bcaec523183d',0
860389,158303439480,3,17.63988,-0.45457995,5.08329,0.42317602,11.91365,21.496836,0.37227052,3056.589,-2737.1184,b'8657db8cb5bd2c4f9670a2c8287fea1e',b'f99cd724d1b311e69736bcaec523183d',0
860412,158303439480,3,18.479883,-0.49004322,-9.1089,0.41906208,11.893403,22.312904,-0.2982266,3055.5466,-2737.2886,b'9d91868c8273fd6992049749693920be',b'f99cd724d1b311e69736bcaec523183d',0
860487,158303460588,2,16.895597,0.48791054,14.189062,0.3766275,11.875024,20.733002,0.17353314,3056.7883,-2736.596,b'd521b3c2cf26dd25b66b8ef6c31142fc',b'f99cd724d1b311e69736bcaec523183d',0
860488,158303460588,2,17.63989,0.49593943,5.8846483,0.39653665,11.890086,21.468409,0.35342258,3056.438,-2737.267,b'58177137fb4b83df51af4463b963f507',b'f99cd724d1b311e69736bcaec523183d',0
860538,158303511607,3,16.728214,-0.4567142,17.486362,0.4448031,11.948078,20.584627,0.35351261,3056.6326,-2737.0496,b'70ec263cf486d819f6bdca9d3730d0e6',b'f99cd724d1b311e69736bcaec523183d',0
860539,158303511607,3,18.031055,-0.46158466,-0.42630053,0.44327825,11.945033,21.885155,0.23873153,3055.6882,-2737.951,b'7ba3900af5a842b23a188e192677d539',b'f99cd724d1b311e69736bcaec523183d',0
860540,158303511607,3,18.899874,-0.4661377,-13.834711,0.3692841,11.869371,22.751291,0.13048726,3055.0354,-2738.5305,b'73386e10a506933428ec84b17b1e80ba',b'f99cd724d1b311e69736bcaec523183d',0
860541,158303511607,3,19.307539,-0.44479764,-13.761328,0.49972934,12.005573,23.166792,0.5301414,3055.0615,-2739.1064,b'fede3f23dfbe25825e79892363999385',b'f99cd724d1b311e69736bcaec523183d',0
860645,158303534322,2,16.574966,0.49040893,13.703196,0.43094763,11.945905,20.410606,0.19830853,3056.466,-2737.0151,b'4c9155a3f344612eafed7d3e6537d2c2',b'f99cd724d1b311e69736bcaec523183d',0
860646,158303534322,2,17.849894,0.50528353,1.2070842,0.42042407,11.925564,21.6673,0.5324088,3055.8884,-2738.1802,b'bb738f6086b848a26bf98750961e4247',b'f99cd724d1b311e69736bcaec523183d',0
860647,158303534322,2,18.899878,0.47936213,-12.572933,0.44012442,11.960724,22.742264,0.11577624,3054.8662,-2738.7134,b'02622b5a8c929c8d5d985e8e49b67e51',b'f99cd724d1b311e69736bcaec523183d',0
860648,158303534322,2,20.57398,0.5060007,-14.804859,0.43429887,11.938901,24.383862,0.73520714,3054.2493,-2740.356,b'49a5e9ac8aa7933b336a482d9e01d33e',b'f99cd724d1b311e69736bcaec523183d',0
860673,158303534322,2,17.903095,0.4607222,-14.279989,-0.23487951,11.292053,21.757708,-0.26076376,3055.2327,-2737.725,b'632e511270e34f9a84c3e268cc17fc20',b'f99cd724d1b311e69736bcaec523183d',0
860713,158303585158,3,16.73703,-0.4585855,21.733665,0.47272792,11.993797,20.592762,0.322018,3056.0476,-2737.672,b'ce39c21fef9d16de2d391de317931161',b'f99cd724d1b311e69736bcaec523183d',0
860714,158303585158,3,18.059877,-0.45332608,-5.7607727,0.4334182,11.95598,21.917168,0.38710862,3055.2236,-2738.711,b'c5bfd029b5505c5896d9797e6ccd5dd4',b'f99cd724d1b311e69736bcaec523183d',0
